Event	ID	Name			Wwise Object Path	Notes
	100151336	Ambient_Campfire_Stop			\Default Work Unit\3D Emitters\Continuous (looped)\Ambient_Campfire_Stop	
	120976108	Ambient_Torch			\Default Work Unit\3D Emitters\Continuous (looped)\Ambient_Torch	
	746676127	Music_ArcadeMachine_Stop			\Default Work Unit\3D Emitters\Continuous (looped)\Music_ArcadeMachine_Stop	
	2379298625	Door_DLCdoor_Open_Stop			\Default Work Unit\3D Emitters\Continuous (looped)\Door_DLCdoor_Open_Stop	
	2409105241	Music_ArcadeMachine_Play			\Default Work Unit\3D Emitters\Continuous (looped)\Music_ArcadeMachine_Play	
	2453392179	Player_Footstep			\Default Work Unit\Player_Footstep	
	3556635307	Door_DLCdoor_Open_Play			\Default Work Unit\3D Emitters\Continuous (looped)\Door_DLCdoor_Open_Play	
	3664581270	Ambient_Campfire_Play			\Default Work Unit\3D Emitters\Continuous (looped)\Ambient_Campfire_Play	
	3695342915	Player_WeaponImpact			\Default Work Unit\Player_WeaponImpact	
	3741135221	Music_Region			\Default Work Unit\Music_Region	
	4254124015	Destruction_Container			\Default Work Unit\Destruction\Destruction_Container	
	4275106484	Ambient_Lava			\Default Work Unit\3D Emitters\Continuous (looped)\Ambient_Lava	

Switch Group	ID	Name			Wwise Object Path	Notes
	3251833556	Player_Weapon_Type			\Default Work Unit\Player_Weapon_Type	
	4064446173	Surface_Type			\Default Work Unit\Surface_Type	

Switch	ID	Name	Switch Group			Notes
	490825222	PickAxe	Player_Weapon_Type			
	703486095	Hammer	Player_Weapon_Type			
	765201635	Axe	Player_Weapon_Type			
	2454616260	Sword	Player_Weapon_Type			
	3732162827	Dagger	Player_Weapon_Type			
	286660663	Rubble	Surface_Type			
	442447909	Barrel	Surface_Type			
	803837735	Sand	Surface_Type			
	1216965916	Stone	Surface_Type			
	2058049674	Wood	Surface_Type			
	2195636714	Dirt	Surface_Type			
	2654748154	Water	Surface_Type			
	3098439042	Crate	Surface_Type			
	4248645337	Grass	Surface_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	2471758783	Player_MovementSpeed			\Default Work Unit\Player_MovementSpeed	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	598095215	BAS_Player_Footstep_sand_run_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Sand_Footstep\BAS_Player_Footstep_sand_run_06		24336
	611600204	BAS_Player_Footstep_stone_run_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Stone_Footstep\BAS_Player_Footstep_stone_run_06		25896
	612093140	BAS_Player_Footstep_sand_run_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Sand_Footstep\BAS_Player_Footstep_sand_run_04		27102
	622801902	BAS_Impact_PickAxe_SurfaceType_Barrel	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_PickAxe_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Pickaxe_WeaponImpact\BAS_Impact_PickAxe_SurfaceType_Barrel		38898
	631726142	BAS_Player_Footstep_wood_run_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Wood_Footstep\BAS_Player_Footstep_wood_run_01		26724
	637436595	BAS_Player_Footstep_grass_run_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_grass_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Grass_Footstep\BAS_Player_Footstep_grass_run_06		25896
	638490873	BAS_Player_Footstep_wood_run_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Wood_Footstep\BAS_Player_Footstep_wood_run_02		25424
	644291588	BAS_Player_Footstep_rubble_run_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Rubble_Footstep\BAS_Player_Footstep_rubble_run_02		25424
	653637333	BAS_Player_Footstep_stone_walk_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Stone_Footstep\BAS_Player_Footstep_stone_walk_06		47000
	659151096	BAS_Player_Footstep_rubble_walk_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Rubble_Footstep\BAS_Player_Footstep_rubble_walk_02		50972
	665477552	BAS_Player_Footstep_dirt_walk_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Dirt_Footstep\BAS_Player_Footstep_dirt_walk_04		45296
	667236945	BAS_Player_Footstep_sand_run_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Sand_Footstep\BAS_Player_Footstep_sand_run_02		26926
	696750950	BAS_Player_Footstep_rubble_run_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Rubble_Footstep\BAS_Player_Footstep_rubble_run_01		26724
	705504505	BAS_Player_Footstep_sand_run_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Sand_Footstep\BAS_Player_Footstep_sand_run_03		29132
	716021188	BAS_Impact_Dagger_SurfaceType_Grass	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Grass_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Dagger_WeaponImpact\BAS_Impact_Dagger_SurfaceType_Grass		56008
	723880203	BAS_Player_Footstep_dirt_walk_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Dirt_Footstep\BAS_Player_Footstep_dirt_walk_02		50972
	737564175	BAS_Player_Footstep_stone_run_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Stone_Footstep\BAS_Player_Footstep_stone_run_05		23238
	738633908	BAS_Player_Footstep_dirt_walk_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Dirt_Footstep\BAS_Player_Footstep_dirt_walk_03		48038
	746508428	BAS_Impact_Dagger_SurfaceType_Leaves	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Leaves_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Dagger_WeaponImpact\BAS_Impact_Dagger_SurfaceType_Leaves		34472
	751616592	BAS_Player_Footstep_stone_walk_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Stone_Footstep\BAS_Player_Footstep_stone_walk_01		47188
	782291631	BAS_Player_Footstep_grass_walk_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_grass_walk_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Grass_Footstep\BAS_Player_Footstep_grass_walk_06		47000
	792951987	BAS_Player_Footstep_stone_run_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Stone_Footstep\BAS_Player_Footstep_stone_run_03		26464
	799920909	BAS_Player_Footstep_stone_walk_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_walk_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Stone_Footstep\BAS_Player_Footstep_stone_walk_03		48038
	800702803	BAS_Player_Footstep_rubble_walk_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Rubble_Footstep\BAS_Player_Footstep_rubble_walk_05		47378
	819233604	BAS_Player_Footstep_water_run_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_water_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Water_Footstep\BAS_Player_Footstep_water_run_02		25424
	837768782	BAS_Player_Footstep_grass_walk_05	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_grass_walk_05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Grass_Footstep\BAS_Player_Footstep_grass_walk_05		47378
	851219126	BAS_Impact_Axe_SurfaceType_Barrel	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Axe_SurfaceType_Barrel_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Axe_WeaponImpact\BAS_Impact_Axe_SurfaceType_Barrel		107610
	857486795	BAS_Player_Footstep_sand_run_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Sand_Footstep\BAS_Player_Footstep_sand_run_01		29168
	862458276	BAS_Player_Footstep_rubble_run_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_rubble_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Rubble_Footstep\BAS_Player_Footstep_rubble_run_04		26088
	875599195	BAS_Player_Footstep_sand_walk_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_sand_walk_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Sand_Footstep\BAS_Player_Footstep_sand_walk_04		26790
	876898270	BAS_Impact_Sword_SurfaceType_Stone	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Stone_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Sword_WeaponImpact\BAS_Impact_Sword_SurfaceType_Stone		115320
	905953028	BAS_Player_Footstep_stone_run_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_stone_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Stone_Footstep\BAS_Player_Footstep_stone_run_04		26088
	907161255	BAS_Player_Footstep_wood_run_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Wood_Footstep\BAS_Player_Footstep_wood_run_06		25896
	916018837	BAS_Player_Footstep_water_walk_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_water_walk_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Water_Footstep\BAS_Player_Footstep_water_walk_01		47188
	922924395	BAS_Player_Footstep_dirt_run_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Dirt_Footstep\BAS_Player_Footstep_dirt_run_02		25424
	930835932	BAS_Crate_Destroy_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\Destruction\BAS_Crate_Destroy_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Destruction\Crate_Destroyer\BAS_Crate_Destroy_04		146626
	932511422	BAS_Crate_Destroy_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\Destruction\BAS_Crate_Destroy_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Destruction\Crate_Destroyer\BAS_Crate_Destroy_06		125070
	935461941	BAS_Player_Footstep_grass_run_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_grass_run_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Grass_Footstep\BAS_Player_Footstep_grass_run_02		25424
	938023198	BAS_Impact_Dagger_SurfaceType_Stone	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Stone_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Dagger_WeaponImpact\BAS_Impact_Dagger_SurfaceType_Stone		25152
	938515768	BAS_Player_Footstep_dirt_run_04	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Dirt_Footstep\BAS_Player_Footstep_dirt_run_04		26088
	984033799	BAS_Impact_Dagger_SurfaceType_Crate	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Dagger_SurfaceType_Crate_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Dagger_WeaponImpact\BAS_Impact_Dagger_SurfaceType_Crate		54144
	989173506	BAS_Player_Footstep_wood_walk_02	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_wood_walk_02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Footsteep\Wood_Footstep\BAS_Player_Footstep_wood_walk_02		50972
	1000824809	BAS_Player_Footstep_water_run_03	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_water_run_03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Water_Footstep\BAS_Player_Footstep_water_run_03		26464
	1006472340	BAS_Torch	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\Ambient_Emitters\BAS_Torch_D79FB2B7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambient_Emitters\BAS_Torch		448492
	1009567911	BAS_Player_Footstep_dirt_run_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Dirt_Footstep\BAS_Player_Footstep_dirt_run_01		26724
	1013167675	BAS_Player_Footstep_dirt_run_06	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Player_Footstep_dirt_run_06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Footsteps\Player_Running\Dirt_Footstep\BAS_Player_Footstep_dirt_run_06		25896
	1051820419	BAS_Impact_Sword_SurfaceType_Wood	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\BAS_Impact_Sword_SurfaceType_Wood_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player_WeaponImpact\Sword_WeaponImpact\BAS_Impact_Sword_SurfaceType_Wood		71868
	1055919339	BAS_Crate_Destroy_01	D:\CITM\4th\audio\Wise31\Wise Project\Wise Game Sonorization\.cache\Windows\SFX\Destruction\BAS_Crate_Destroy_01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Destruction\Crate_Destroyer\BAS_Crate_Destroy_01		89580

